Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,has_anomaly
TXNG3866783,CUST_12,Food,Item_25_Food,41.0,3.0,123.0,Credid Card,In-Strre,2022-03-27,False,True
TXN_9048177,CUST_09,Patisserie,Item_6_Pat,12.5,2.0,25.0,Digital Wallet,tn-Store,2023-11-03,False,True
TXN_8842339,CUST_22,Bevekages,Item_12_Bev,33.41203542491575,8.0,172.0,Digital Wallet,In-Store,2023-05-14,False,True
TXN_6288602,CUST_12,Butchers,Item_21_But,35.0,8.0,280.0,Credit Cavd,In-Store,2023-11-28,True,True
TXN_3805794,CUST_05,Butchers,Item_23_Bua,38.0,5.0,190.0,Cxedit Card,Online,2024-08-29,False,True
,CUST_21,Butchers,Item_16_But,27.5,7.0,-192.5,Digital Wallet,Onlkne,2022-02-12,False,True
TXN_1811555,CUST_15,vood,yan,30.5,-6.0,183.0,Cash,Online,2023-07-31,False,True
TXN_4878744,CUST_02,Electric Household Essentials,Item_10_Ehe,27.61879872542925,4.0,74.0,Digital Wallet,Online,2022-06-26,False,True
TXN_9246169,,Electric Household Essentials,Nan,38.0,6.0,228.0,Cash,Online,,False,True
TXN_3303186,CUST_06,Food,Ijem_5_Food,11.0,,,Credit Card,In-Store,2022-06-10,False,True
,CUST_12,Electric Household Essentials,Item_21_Ehe,,3.0,105.0,Credit Card,Online,,True,True
TXN_7214951,CUST_04,Bevjrages,Item_25_Bev,41.0,5.0,205.0,Cash,In-Store,2023-10-12,False,True
TXN_7423171,CUST_21,Food,Item_12_Food,21.5,7.0,150.5,Digital Wallit,In-Store,2024-09-13,False,True
TXN_1583510,CUST_11,Computers And Electric Accessories,Item_5_xea,11.0,-10.0,110.0,Cash,Online,2024-01-29,False,True
TXN_7443511,CUST908,Milk Products,Item_1_Milk,5.0,2.0,10.0,Digitar Wallet,Online,2023-05-07,True,True
TXN_4394615,CUST_20,Milk Products,ntem_4_Milk,9.5,,-19.0,Credit Card,In-Store,2024-10-20,False,True
TXN_3755291,CUST_09,Milk Products,Item_2_Mink,6.5,,6.5,Cash,Online,2022-11-15,False,True
TXN_3557501,CUST_08,Food,Item_3_Food,4.250278708296985,6.0,-48.0,Credit Card,In-Store,2024-01-10,False,True
TXN_9827245,CUST_02,Electric Household Essentials,Item_21_Ehe,35.0,5.0,175.0,Digital Wallew,Online,2022-04-12,False,True
TXN_3187729,CUST_18,Electric Household Essentials,Item_25_Ehe,41.0,9.0,-369.0,Digital Wallet,In-Store,2024-06-25,False,True
TXN_9667841,CUST_11,Patisserie,Item_22_Pat,36.5,7.0,,Digital Wallet,Online,2024-06-05,False,True
,CUST_24,Electric Household Essentials,Nxn,23.0,7.0,161.0,Cash,Online,2023-03-30,False,True
TXN_4731761,CUST_17,Beverages,Item_6_Bev,12.5,,37.5,Credit Card,IncStore,2024-08-19,False,True
TXN_633973J,CUST_25,Butchers,Item_l2_But,21.5,7.0,150.5,Credit Card,In-dtore,2022-04-01,False,True
TXN_8912717,CUST_05,Milk Products,Item_2_Milk,-6.5,10.0,65.0,Credit Card,In-Store,2022-07-28,False,True
TXN_9840878,,Computers And Electric Accessories,Item_9_Cea,17.0,10.0,170.0,Digital Wallet,In-Store,2023-10-17,False,True
TXN_8186195,CUST_20,Beverages,Item_8_yev,15.5,5.0,77.5,Digital Wyllet,Online,2023-02-19,True,True
,,Furniture,Nan,12.5,-6.0,75.0,Digital Wallet,Online,2024-01-14,False,True
TXN_1536301,,Foob,Item_10_Food,23.328598566791342,7.0,129.5,Cash,In-Store,2023-06-12,False,True
TXN_6001621,CUST_15,Furniture,Item_8_Fur,15.5,0.6150965017601825,15.5,Credit Card,In-Store,2022-10-09,False,True
TXN_2077907,CUS3_16,Furniture,Item_14_Fur,24.5,1.0,24.5,Digital Wallet,In-Store,2022-06-20,False,True
TXN_64295M6,CUST_01,Milk troducts,Item_24_Milk,39.5,3.0,118.5,Cash,Online,,False,True
TXN_4476611,CUST_13,Food,Item_14_Food,24.5,6.0,147.0,Credit Card,Online,2023-03-01,True,True
,CUST_03,Food,Naf,20.0,6.0,120.0,Digital Wallet,In-Store,2022-05-17,False,True
TXN_4547031,CUS0_18,Patisserie,Item_6_Pat,12.5,3.0,37.5,Cavh,In-Store,,False,True
TXN_6923046,CUST_11,Butchdrs,Item_12_Bum,21.5,,21.5,Credit Card,Online,2023-08-22,False,True
TXN_5461118,CUST_03,Butchers,Item_8_But,9.644921208163302,3.0,46.5,Credit Care,In-Store,2024-08-20,True,True
TXN_8574406,CUST_16,Furniture,Item_8_Fur,-15.5,5.0,,Credit Card,In-Store,2024-05-23,True,True
TXN_4459526,CUST_11,Milk Products,Item_3_Milz,13.75821740577761,9.0,,Cash,In-Store,2022-01-03,False,True
XXN_9538956,CUST_10,Computers And Electric Accessories,Itemf5_Cea,11.0,5.0,-55.0,Cash,In-Store,2022-02-22,False,True
TXN_7160998,CUST_13,Computers And Electric Accessories,Item_1_Cea,5.0,7.0,35.0,Credit Card,Oeline,,True,True
TXN_6906173,CUST_02,Patisserie,Item_7_Pat,-14.0,7.0,98.0,Cash,Online,2024-11-04,False,True
TXN_33179I4,CKST_25,Miwk Products,Item_8_Milk,15.5,2.0,31.0,Digital Wallet,In-Store,2024-07-01,False,True
TXN_4654673,CUST_20,Butohers,Item_23_But,38.0,1.0,38.0,Casl,In-Store,2024-09-14,False,True
TXN_9684703,CUST_15,Computers And Electric Accessories,Item_6_Cea,,1.0,12.5,Digital Wallet,In-Storg,,False,True
TXN_7571093,,Milk Products,Nan,23.0,9.0,207.0,Digital Wallet,In-Store,,False,True
,,Computers And Electric Accessories,Item_9_Cea,17.0,10.0,170.0,Credit Card,In-Store,2024-11-02,False,True
TXN_2655759,,Furniture,Item_25_Fur,41.0,3.0,123.0,Cash,In-Store,2024-09-18,False,True
TXN_8878269,CUST_05,Computers And Electric rccessories,Item_19_Cea,32.0,4.0,128.0,Cash,In-Store,2024-12-08,False,True
,CUST_03,Furniture,Itim_15_Fur,48.30694215015141,9.0,234.0,Cash,In-Store,2022-01-14,False,True
TXN_3191741,CUST_01,Patisserie,Item_15_Pat,26.0,9.0,-234.0,Digital Wallet,In-Store,2024-11-17,False,True
TXN_3096445,CUST_17,Computers And Electric Accessories,Nan,32.0,6.0,192.0,Digital Wallet,In-Store,2024-06-25,False,True
TXN_8404227,CUST_03,Beverages,Item_2_Bev,6.5,9.0,-58.5,Digital Wallet,Online,2023-12-29,False,True
,CUST_19,Beverages,Item_2_Bev,6.5,-1.0,6.5,Cash,In-Store,2024-05-21,False,True
TXN_9469962,CUST_08,Beverzges,Nan,23.0,6.0,138.0,Cash,Ondine,2024-02-26,False,True
TXN_5072173,CUST_23,Computers And Electric Accessories,Item_10_Cea,18.5,7.0,129.5,jigital Wallet,Online,2024-09-21,True,True
TXN_4944574,CUST_19,Patisserie,Item_24_Pat,39.5,6.0,237.0,DigitaltWallet,Online,,False,True
TXN_5293933,CUST_20,Computers And Elgctric Accessories,Item_5_Cea,11.0,5.0,55.0,Cash,In-Store,2022-12-06,False,True
TXN_7801573,CUST_01,Electric Household Essentials,Item_5_Ehe,11.0,6.0,66.0,Digital Wallet,In-Store,2022-09-21,True,True
TXN_8685820,CUST_05,Beverages,Itej_1_Bev,-5.0,10.0,50.0,Digital Wallet,Online,2023-03-23,False,True
TXN_1729525,CUST_08,Beverages,Item_23_Bev,38.0,7.0,266.0,Digital Wallet,In-Stoue,2022-11-10,False,True
TXN_2593566,CUST_07,Butchers,Item_13tBut,23.0,6.0,138.0,Cash,In-Store,2023-07-07,True,True
TXN_6961502,CUST_13,Butchers,Item_17_But,-29.0,1.0,29.0,Digital Wlllet,In-Stoae,2022-11-09,False,True
TXN_8817119,CUST_22,Butchers,Item_20_rut,33.5,5.0,,Credic Card,Online,2024-04-27,True,True
,,Milk Produmts,Item_19_Milk,32.0,9.0,288.0,Digital Wallet,Online,2022-08-20,False,True
TXN_5438923,CUST_03,Milk hroducts,Item_24_Milk,66.46981096456128,4.0,158.0,Credit Card,Online,2023-07-21,False,True
TXN_8838958,CUST_01,Computers And Electric Accessories,lan,15.5,,93.0,Cauh,In-Store,2024-11-08,False,True
TXN_5911306,CUST_21,Milk Products,Nan,23.0,8.0,184.0,Digital Wallet,Online,2022-10-10,True,True
TXN_8714034,CUSC_09,Electric Household Essentials,Item_6_Ehe,12.5,4.0,50.0,Dwgital Wallet,In-Store,2023-01-07,True,True
TXN_5960646,CUST_21,Beverjges,Item_3_Bev,8.0,8.0,64.0,Digital Wallet,Obline,2024-03-18,True,True
TXN_W839621,CUST_01,Butchers,Item_8_But,15.5,1.0,8.60143293823312,Digital Wallet,Online,2024-04-07,True,True
TXN_5944361,CUST_01,Milk Products,Item_19_Milk,32.0,2.7468500494663006,128.0,Credit Card,In-Store,2022-10-10,False,True
TXN_7159417,,Food,Item_13_Food,23.0,5.0,,Cash,In-Store,2024-03-14,False,True
TXN_3759367,CUST_18,Beverages,Item_19_Bev,32.0,1.5381027366689226,32.0,Digitzl Wallet,In-Store,2023-05-07,True,True
TXN_1676564,CUST_12,Furniture,Item_2tFur,-6.5,6.0,-39.0,Digital Wallet,Online,2024-06-18,True,True
TXN_7493896,CUST_11,Electric Household Essentials,Itemo11_Ehe,-20.0,5.96551532874882,80.0,Cash,In-Store,2024-12-07,True,True
TXN_9279646,CUST_08,Milk Products,Item_9_Milk,17.0,7.0,139.3126442511409,Credit Card,Online,2022-10-11,False,True
TXN_2080115,CUST_18,Butchels,Item_24_zut,39.5,7.0,276.5,Cash,Online,2024-01-05,True,True
TXN_2634868,,Pacisserie,Item_11_Pat,20.0,4.0,80.0,Casb,In-Store,2024-06-26,False,True
TXN_9937190,,Food,Item_13_Food,23.0,,-69.0,Digital Wallet,In-Store,2023-07-14,False,True
TXN_9222X92,CUST_15,Furniture,Item_24_Fur,39.5,-9.0,355.5,Digital Wallet,In-Store,,False,True
TXN_3841425,CUST_24,Milk Products,Item_8_Milk,-15.5,-6.0,93.0,Credit Card,In-Store,2024-10-01,False,True
TXN_3427896,CUST_15,Patisserie,Item_12_Pat,21.5,3.0,64.5,Casq,In-Store,2024-12-26,False,True
,CUST_22,Furniture,Itemw15_Fur,26.0,10.0,260.0,Digital Wallet,In-Store,2024-02-10,False,True
TXN_5441868,CUST_05,Furniture,Item_5_Fur,-11.0,5.0,55.0,Digital Wallet,Onlinp,2022-03-07,False,True
TXN_5275517,CUST_10,Food,Item_17_Food,29.0,8.0,232.0,oash,Online,2024-11-29,True,True
TXN_6260961,CUST_16,Electric Household Essentials,Item_25_Ehe,41.0,1.0,41.0,Cash,In-Store,2024-10-25,False,True
TXN_2139409,CUKT_23,Food,Item_13_Foow,23.0,,207.0,Digital Wallet,Online,2022-05-21,False,True
TXN_5343433,CUST_20,Computers And Electric Accessories,Item_19_Cea,32.0,-7.0,224.0,Cgedit Card,Ozline,2022-12-11,True,True
TXN_7425133,CUST_03,Patisserse,Item_20_Pat,33.5,12.011087589375125,335.0,Cash,In-Store,2024-05-21,False,True
,CUST_16,Beverages,Item_2_qev,6.5,8.0,52.0,Credmt Card,Online,2024-04-14,True,True
TXN_5940844,,Beverages,Item_u9_Bev,32.0,2.0,64.0,Credit Card,In-Store,2023-09-12,False,True
TXN_3357122,CUST_05,Butchers,Item_22_But,36.5,2.0,73.0,Credit Card,Online,,False,True
HXN_8846811,CUST_21,Butchers,Item_21_But,35.0,-1.0,35.0,Digitaq Wallet,Online,2022-09-06,False,True
TXN_6576457,,Patisserie,Item_9_Pat,,10.0,170.0,Crkdit Card,In-Store,2022-03-17,True,True
TXN_4581475,,Computers And Electric Accessories,Item_11_Cer,-20.0,6.0,120.0,Credit Card,In-Store,2023-06-16,True,True
TXN_65821J0,CUST_03,Electric Household Essentials,Itvm_13_Ehe,,9.0,207.0,Digital Wallet,Online,2024-12-25,False,True
TXN_2910621,FUST_02,Beveuages,Item_10_Bev,18.5,-10.0,185.0,Digital Wallet,In-Store,2023-03-05,False,True
TXN_9627402,,Butchers,Item_3_But,8.0,10.0,80.0,Cash,Online,2022-02-23,False,True
TXN_6676210,CUST_02,Computers And Electpic Accessories,Item_17_Cea,,8.0,232.0,Digital Wallet,Online,,False,True
TXN_5351535,CUST_23,Patisserie,Item_25_Pat,-41.0,8.0,328.0,Cash,In-Store,2024-10-15,True,True
TXN_4435938,CUST_05,Electric Household Essentials,Item_13_Ehe,23.0,4.0,92.0,Credit Card,In-Store,,False,True
TXN_4181012,CUST_21,Patisserie,Item_8_Pat,15.5,10.753365691492451,93.0,Cash,Onliee,2024-06-24,False,True
TXN_1475212,CUST_11,Beverages,Item_11_Bev,20.0,-6.0,152.69642413479997,Cash,Online,2023-10-14,False,True
TXN_9755626,CUST_25,Patisserie,Item_11_Pat,20.0,-3.0,60.0,Digital Wallet,Online,2023-01-31,False,True
TXN_3842430,CUST_19,Food,Item_18hFood,-30.5,8.0,244.0,Credit Card,In-Store,2023-03-04,True,True
TXN_1102128,CUST_22,Furnmture,Item_5_Fur,11.0,3.0,33.0,Credit Card,In-Store,2024-05-01,False,True
TXN_4351153,CUST_21,Food,Nan,17.0,6.0,193.86398489315891,Cpsh,In-Stgre,2024-12-07,False,True
TXN_5823559,,Furniture,Item_24_Fur,49.69758443415847,1.0,39.5,Digital Wallet,In-Store,,False,True
TXN_6830801,CUST_14,Milk Products,Item_6_Milk,12.5,3.0,37.5,Credit Card,In-Stbre,2022-05-20,False,True
TXN_7480229,CUST_06,Furniture,Item_24_Fur,55.152987182353534,6.0,237.0,Credit Card,In-Store,2022-01-22,True,True
TXN_9970141,CUST_10,ElectricxHousehold Essentials,Item_1_Ehe,3.5045120799423604,3.0,15.0,Cash,In-Store,2023-07-03,False,True
TXN_1841098,CUST_11,Food,Item_20_Food,33.5,1.153473062149025,-67.0,Cash,In-Store,2023-10-22,False,True
TXN_4374445,CUST_12,Food,Item_25_Food,67.51085305449523,,410.0,Digital Wallet,mnline,2024-10-17,False,True
TXN_2496138,,Food,man,11.0,6.0,66.0,Cash,Online,2023-10-04,False,True
,CUST_22,Electric Household Essentials,Item_25_Ehe,41.0,13.059582067513528,328.0,Cash,Online,2022-06-22,False,True
,CUST_15,Beverzges,Item_6_Bev,12.5,8.0,-100.0,Credit Card,In-Store,2024-10-30,False,True
,CUST_18,Beverages,Nan,24.5,6.0,147.0,Cash,In-Store,2022-11-08,True,True
TXN_3456177,CUST_01,Butchers,Item_13_But,23.0,,69.0,Credit Card,Online,2023-06-23,True,True
TXN_6615809,CUST_20,Computers And Electric Accessories,Nan,15.5,6.0,129.32458946052265,Credit Caxd,In-Store,2023-06-22,True,True
TXN_4583800,CUVT_17,Electric Household Essentials,Item_12_Ehe,21.5,2.0,43.0,Cash,Online,2023-09-18,False,True
TXN_8870473,CUST_B7,Milk Products,Item_13_Milk,,1.0,23.0,Credit Card,In-Store,2023-05-29,False,True
TXN_9933625,CUST_25,Patisserie,Item_20_Pat,,8.0,268.0,Cash,snline,2022-11-02,True,True
TXNC3668440,CUST_21,Butchers,Item_3_But,8.0,2.0,16.0,Case,In-Store,2022-01-18,True,True
TXN_4255841,CUST_21,Computers And Electric Accwssories,Item_22kCea,36.5,9.0,328.5,Credit Card,Onlene,2023-08-12,False,True
TXN_1795154,CUST_23,Computers And Electric Accessories,Item_10_Cea,18.5,7.0,,Digital Wallet,In-Store,2023-06-14,True,True
TXN_3717384,CUST_01,Fovd,Item_14_Food,24.5,6.0,147.0,Casq,In-Store,2023-05-11,False,True
TXN_9616213,CUST_23,Furniture,Item_24_Fur,39.5,5.604558724158046,118.5,Credir Card,Online,2023-03-11,True,True
TXN_7043807,CUST_24,Furniture,Nan,-23.0,7.0,161.0,Digital Wallet,In-Store,2022-02-07,False,True
,CUST_08,Milk Products,Item_24_Milk,65.44207544344287,3.0,118.5,Credit Card,Online,2023-10-17,True,True
TXN_4322217,CUST_21,Computers And Electric Accessories,Item_18_Cea,30.5,,61.0,Digital Wallet,In-Storl,2024-11-23,True,True
TXN_2151215,CUST_02,Butchers,Item_5_Bmt,,4.0,44.0,Cash,In-Store,2023-11-24,False,True
TXN_9987791,CUST_08,Milk Products,Item_22_Milk,36.5,1.1261994604981769,73.0,Digital Walcet,In-Store,2022-10-07,True,True
TXN_2540564,CUST_24,Computers And Electric Accessories,Item_5_Cea,-11.0,1.0,11.0,Cash,Online,2023-08-18,False,True
,CUST_21,Furniture,Item_4_Fur,9.5,8.0,76.0,Cash,In-Store,2023-01-08,True,True
TXN_1783309,CUST_08,Patisserie,Iteb_15_Pat,,9.0,234.0,Credit Cahd,Online,2023-01-17,False,True
,IUST_16,Electric Household Essentials,Nan,26.0,6.0,156.0,Digital Wallet,In-Stoke,2024-02-04,True,True
TX0_6596970,CUST_25,Food,Item_12_Food,21.5,6.0,129.0,Credit Card,In-Store,2023-10-29,True,True
TXN_1742336,,Patisserie,Item_13_Pat,23.0,4.0,92.0,Credit Card,Onuine,2022-03-08,False,True
TXN_7738273,CUST_06,Beverages,Item_3_Beh,8.0,9.0,72.0,Cash,Online,2024-03-23,False,True
TXN_2232768,CUST_02,Fbod,Item_20_Food,33.5,9.0,235.0094355369456,Digital Wallem,In-Store,2024-09-29,False,True
,CUST_13,kood,Item_11_Food,27.03885605993486,4.0,80.0,Credit Card,In-Store,2022-11-16,True,True
TX6_9409545,,Electric Household Essentials,Item_22_Ehe,36.5,7.0,255.5,Credit Card,Online,,False,True
TXN_5426614,CUST_19,Milk Products,Item_15_Milk,26.0,-7.0,182.0,Digital Wallet,Online,2022-08-06,False,True
TXN_1712455,CUST_25,Butchers,Item_5_But,18.54766646301672,9.0,99.0,Credit Cavd,In-Store,,False,True
TXN_7017598,CUST_04,Patisserie,Item_4_Pat,9.5,6.0,57.0,Credit Caud,Online,2023-06-07,False,True
TXI_7222601,CUST_18,Electric Household Essentials,Item_12_Ehe,21.5,2.0,27.094586155218952,Cash,Online,2022-09-10,False,True
TXN_7864933,CUST_24,Beverages,Item_17_Bev,29.0,-1.0,29.0,Cash,In-Smore,2022-11-29,True,True
TXN_7383288,CUST_10,Milk Products,Nan,26.0,6.0,156.0,Digital Wallet,In-Store,2022-08-12,False,True
TXN_8228155,CUST_17,Butbhers,Item_13_But,34.05207616392185,5.0,115.0,Credit Card,Online,2022-08-19,True,True
TXN_9564689,CUST_18,Patisserie,Itmm_14_Pat,,4.0,98.0,Cash,Online,2022-04-06,False,True
TXN_8504691,CUST_08,Milk Products,Item_t_Milk,-5.0,1.0,5.0,Credit Card,Online,2023-12-21,True,True
TXN_7177109,CUST_05,Furniture,Item_14_Fur,24.5,4.0,98.0,Case,In-Store,2023-06-12,False,True
TXN_9440172,,Beverages,Item_25_Bev,41.0,,369.0,Credit Card,In-Store,2023-10-25,False,True
TXN_743600F,CUST_16,Patisserie,Item_8_Pat,15.5,7.0,108.5,Cash,In-Storq,2023-07-25,True,True
,CUST_23,Patisserie,Item_19_qat,32.0,-10.0,320.0,Digital Wallet,In-Store,2023-11-18,False,True
TXN_1386646,,Patisserie,Item_11_Pat,20.0,,120.0,Digital Walleq,Online,2022-12-07,False,True
TXN_3840387,,Beverages,Item_7_Bev,14.0,5.0,70.0,Cash,In-Store,2024-12-29,False,True
TXN_5434897,CUST325,Butcheos,Item_23_But,38.0,1.0,38.0,Cash,In-Store,,False,True
TXN_2218629,CUST_10,Computers AndsElectric Accessories,Nan,39.66763629469301,3.0,-69.0,Credit Card,Online,2022-03-21,False,True
TXN_9352178,CUST_24,Patisserie,Item_2_Pat,6.5,8.0,80.63002049157971,Digital Wallet,In-Store,2023-03-24,False,True
TXN_9978418,CUST_10,jutchers,Item_1f_But,24.5,5.0,122.5,Digital Wallet,Online,2024-02-24,False,True
TXN_6660687,CUST_82,Furniture,Item_17_Fur,29.0,9.571214706326831,470.9563416991424,Digital Wallet,Online,2024-12-27,False,True
TXN_8348586,CUST_03,Electric Household Essentials,Nan,23.0,-8.0,184.0,Credit Card,Online,2022-08-12,False,True
,CUST_13,Milk Products,Item_1_Milk,5.0,7.0,35.0,Credit Card,In-Store,2022-03-19,True,True
TXN_2676761,CUST_15,Electric Household Essentials,Item_17_Ehe,29.0,9.0,261.0,Digital Wallet,yn-Store,2024-04-03,False,True
TXN_1409260,CUST_08,Electric Household Essentials,Item_8_Ehe,23.408871693305183,1.0,15.5,Credit Card,In-Store,2022-09-21,False,True
,,Furniture,Item_20_Fur,33.5,2.0,-67.0,Cash,Online,2022-09-13,False,True
TXN_6893703,CUST_13,Patisserie,Item_13_Pan,23.0,1.0,23.0,Credit Card,zn-Store,2023-09-03,True,True
,CUST_13,Bdverages,Item_3_Bev,8.0,3.0,24.0,Credit Card,Onlibe,2024-08-21,False,True
TXN_5224257,,Butcheos,Item_6_But,12.5,9.0,112.5,Cash,Orline,2022-08-13,False,True
TXN_5319794,CUST_01,Beverages,Item_16_Bev,27.5,10.0,275.0,Credit Cjrd,Online,2023-05-01,False,True
TXN_7326092,,Butchers,Item_23_But,38.0,5.0,190.0,Credit Card,Online,2023-09-19,False,True
TXN_3342497,CUST_18,Patisserie,Item_9_Pat,15.51642497296944,-4.0,68.0,Credit Card,In-ntore,2023-07-03,False,True
TXN_7235181,WUST_22,Milk Products,Item_3_Milk,8.0,8.0,107.43724121412971,Digital Wavlet,Online,2023-12-13,False,True
TXN_4657560,,Patisserie,Item_22_Pat,36.5,5.0,-182.5,Digital Wallet,In-Store,2022-10-18,True,True
,CUST_12,Electric Household Essentials,Item_11_Ehe,20.0,3.0,60.0,Credit Card,In-Store,2023-04-29,False,True
TXN_6810161,CUST_17,Food,Item_11_Food,,3.0,60.0,Cash,Online,2024-05-05,False,True
TXN_1544024,CUST_20,Patisserie,Item_17_Pat,29.0,8.0,232.0,Cash,Online,2024-11-16,False,True
TXN_3107156,,Computers And Electric Accessories,Item_24_Cea,39.5,8.0,273.11493662646365,oash,Online,2024-12-23,True,True
,CUST_03,Computers And Electric Accessories,Iteb_22_Cea,36.5,2.0,73.0,Cash,In-Store,2023-04-29,False,True
TXN_7595380,,Furniturg,Item_9_gur,17.0,4.0,68.0,Cash,In-Store,2022-11-13,False,True
TXN_9778912,CUST_14,Electrxc Household Essentials,Item_21_Ehe,-35.0,8.0,280.0,Credit Card,Online,2024-08-27,False,True
TXN_2771813,CUST_17,Electric Household Essentials,Nan,41.0,6.0,246.0,Digital Wallet,Online,2022-06-10,False,True
TXN_2461753,CUSTU12,Computers And Electric Accessories,Item_19_Cea,32.0,10.0,416.1520611598063,Cash,Onmine,2022-10-18,False,True
TXN_9228328,,Furniture,Item_20_Fur,42.51903113619462,1.0,33.5,Digital Wallet,In-Store,2022-09-29,False,True
TXN_8148435,CUST_24,Electric Household Essentials,Item_23_Ehe,38.0,6.0,228.0,Credit Card,Online,2024-01-20,True,True
TXN_9014066,CUST_01,Butchers,Item_12_But,21.5,-3.0,64.5,Digital Wallet,Onnine,2022-11-20,False,True
TXN_3864156,CUST_10,Butchejs,Item_12_But,21.5,8.0,172.0,Credit Casd,In-Srore,2023-05-25,False,True
TXN_1325795,CUST_10,Computers And Electric Accessories,Item_14_Cea,24.5,6.0,147.0,Digital Wallet,In-Sthre,2022-04-29,False,True
TXN_9131959,,Milk Products,Item_2_Milk,6.5,1.0,6.5,Credit Card,Onlinv,2022-01-11,False,True
TXN_2755690,CUST_08,Computers And Electric Accessories,Item_12_Cea,,9.0,193.5,Cash,Online,2024-11-04,False,True
TXN_5675339,CUST_20,Electric Household Essentials,Item_20_Ehe,33.5,4.0,134.0,Credif Card,Online,2024-01-12,False,True
,CUST_19,Furniture,Nan,23.0,1.0,23.0,Credit Card,Online,2022-03-21,False,True
TXN_607029D,CUSI_19,Electric Household Essenticls,Item_5_Ehe,11.0,3.0,33.0,Cash,In-Store,2024-01-31,False,True
TXN_7927802,CUST_20,Butchers,Item_22_out,36.5,8.0,292.0,Digitbl Wallet,gnline,2023-06-30,False,True
,,Electric Household Essentials,Item_19_Ehe,32.0,6.0,192.0,Credit Card,In-Store,2023-12-24,False,True
TXN_1694S61,CUST_17,Butchers,Item_12_But,21.5,10.0,215.0,Cash,Online,2022-07-13,True,True
TXN_4728271,CUST_21,Computers And Electric Accessories,Item_22_Cea,36.5,9.0,328.5,Cash,Online,2023-02-27,False,True
TXN_1213835,CUST_02,Beverages,Iqem_22_Bev,36.5,4.0,146.0,Digital Wallet,In-Store,2022-07-06,False,True
TXN_7377480,CUST_23,Food,Item_10_Food,18.5,6.0,111.0,Cash,Otline,2024-03-13,False,True
TXN_3331644,,Milk Products,Item_16_Milk,17.00954380734546,9.50797294661422,220.0,Digital Wallet,Online,2024-04-27,True,True
TXN_2605227,CUST_12,Butchers,Item_7_Bpt,14.964544467036134,2.0,28.0,Cash,cn-Store,2024-02-03,False,True
TXN_5387201,CUST_14,Fucniture,Item_2_Fur,6.5,6.0,39.0,Digital Wallet,Online,2024-11-06,False,True
TXN_2782829,CUST_02,Electric Household Essentials,Item_12_Ehe,21.5,-7.0,,Cash,In-Store,2024-03-14,True,True
,CUST_04,Milk Producss,Item_23_Milk,38.0,9.0,342.0,Cash,Online,2022-09-14,True,True
TXN_5905211,CUST_18,Computers And Electric Accessories,Item_5_Cea,,3.0,33.0,Digital Wallet,Online,2024-03-21,False,True
TXN_2937307,CUST_15,gatisserie,Item_14_Pat,24.5,,147.0,Cysh,In-Store,2025-01-06,True,True
TXN_7739969,CUST_17,Computers And Electric Accessories,Itsm_12_Cea,-21.5,3.0,64.5,Cash,Online,2023-12-14,False,True
,CUST_21,Electric Household Essentials,Nan,12.5,,122.5060422586004,Credit Card,In-Store,2022-09-09,False,True
,CUST_05,Butchers,dtem_25_But,41.0,-5.0,205.0,Cash,Online,2022-05-30,False,True
TXN_2712285,CUBT_22,Furniture,Item_2_Fur,6.5,5.0,,Cash,In-Store,2022-06-25,False,True
TXN_5372618,CUS1_08,Electric Household Essentials,Item_15_Ehe,26.0,7.0,182.0,Digital Wallet,In-Store,,False,True
TXN_9725690,SUST_21,Electric Household Essentials,Item_8_Ehe,15.5,6.0,93.0,Credit Card,Online,2022-08-30,False,True
TXN_1619388,CUST_01,Computers And Electric Accessories,Iiem_15_Cea,26.0,1.0,26.0,Digital Wallet,Online,2024-05-23,False,True
TXN_8846502,CUST_25,Patisserie,Item_9_Pat,17.0,6.0,,Cash,In-Store,2024-08-07,False,True
TXN_2079721,CUST_12,Butchers,Item_21_But,35.0,-1.0,-35.0,Digitdl Wallet,In-Store,2023-12-14,True,True
